0.02,25.67,38.90
0.03,25.67,39.07
0.05,25.84,27.74
0.07,25.77,32.52
0.08,25.77,34.62
0.10,25.73,31.00
0.12,25.84,32.39
0.13,25.87,28.22
0.15,25.80,32.99
0.17,25.84,43.03
0.18,25.94,32.24
0.20,26.01,33.89
0.22,26.11,14.96
0.23,26.04,27.86
0.25,26.11,23.41
0.27,26.04,44.40
0.28,26.21,24.94
0.30,26.21,33.21
0.32,26.21,35.39
0.33,26.31,32.69
0.35,26.38,34.33
0.37,26.58,22.68
0.38,26.48,27.70
0.40,26.38,44.90
0.42,26.65,30.69
0.43,26.75,19.86
0.45,26.72,32.44
0.47,26.72,30.54
0.48,26.72,46.92
0.50,26.88,23.34
0.52,27.02,22.39
0.53,26.95,25.08
0.55,26.99,28.99
0.57,27.19,21.39
0.58,27.16,19.74
0.60,27.16,23.92
0.62,27.29,22.96
0.63,27.12,36.61
0.65,27.29,23.18
0.67,27.36,18.67
0.68,27.36,28.92
0.70,27.39,22.69
0.72,27.33,27.39
0.73,27.53,25.86
0.75,27.60,17.29
0.77,27.53,32.15
0.78,27.77,8.00
0.80,27.73,22.59
0.82,27.60,31.89
0.83,27.70,25.08
0.85,27.73,26.93
0.87,27.70,25.26
0.88,27.77,26.84
0.90,27.87,22.05
0.92,27.93,19.56
0.93,27.83,36.71
0.95,27.93,27.85
0.97,27.97,23.60
0.98,27.93,32.07
1.00,28.07,22.94
1.02,28.14,16.38
1.03,28.21,19.97
1.05,28.07,27.23
1.07,28.21,26.22
1.08,28.31,15.31
1.10,28.31,17.41
1.12,28.14,37.13
1.13,28.24,20.13
1.15,28.31,23.72
1.17,28.48,18.36
1.18,28.41,25.06
1.20,28.44,18.76
1.22,28.65,13.12
1.23,28.51,14.27
1.25,28.58,23.94
1.27,28.58,17.90
1.28,28.61,23.78
1.30,28.68,23.29
1.32,28.71,21.04
1.33,28.71,19.06
1.35,28.81,10.17
1.37,28.71,21.19
1.38,28.78,28.83
1.40,28.92,9.50
1.42,28.81,22.55
1.43,28.85,20.29
1.45,29.02,2.73
1.47,28.92,11.71
1.48,29.05,10.67
1.50,29.02,13.01
1.52,28.88,22.27
1.53,28.92,17.98
1.55,29.12,8.26
1.57,29.09,16.70
1.58,29.09,10.63
1.60,29.02,25.44
1.62,29.19,11.92
1.63,29.15,14.25
1.65,29.12,14.59
1.67,29.15,10.27
1.68,29.26,11.52
1.70,29.19,28.35
1.72,29.22,19.99
1.73,29.36,4.70
1.75,29.15,26.68
1.77,29.39,2.46
1.78,29.32,11.16
1.80,29.36,4.82
1.82,29.26,19.88
1.83,29.46,12.18
1.85,29.39,16.81
1.87,29.46,8.17
1.88,29.26,24.04
1.90,29.53,5.64
1.92,29.56,5.39
1.93,29.39,16.93
1.95,29.56,11.53
1.97,29.70,2.33
1.98,29.53,17.93
2.00,29.66,6.70
2.02,29.56,19.72
2.03,29.66,2.67
2.05,29.66,8.78
2.07,29.70,10.56
2.08,29.59,17.48
2.10,29.63,19.25
2.12,29.70,8.56
2.13,29.80,5.73
2.15,29.73,6.28
2.17,29.83,9.54
2.18,29.70,16.73
2.20,29.70,16.74
2.22,29.83,5.51
2.23,29.76,10.13
2.25,29.76,14.20
2.27,29.80,11.90
2.28,29.76,12.18
