11.12,29.93,2.4
11.13,29.9,7.76
11.15,29.86,6.35
11.17,29.86,9.74
11.18,29.83,6.65
11.2,29.9,6.11
11.22,29.97,3.88
11.23,29.83,10.06
11.25,29.86,8.11
11.27,29.9,6.15
11.28,29.93,4.2
11.3,29.9,4.48
11.32,29.97,2.25
11.33,29.93,5.92
11.35,29.9,4.51
11.37,29.97,0.59
11.38,29.93,5.94
11.4,29.93,5.95
11.42,29.97,3.99
11.43,29.93,4.27
11.45,29.93,2.59
11.47,29.83,15.26
11.48,29.93,7.68
11.5,29.9,6.27
11.52,29.93,6.01
11.53,29.97,4.05
11.55,29.9,2.91
11.57,29.9,8
11.58,29.93,2.66
11.6,29.9,6.32
11.62,29.97,5.79
11.63,29.83,15.34
11.65,29.97,5.8
11.67,30,0.45
11.68,29.9,14.82
11.7,29.93,2.7
11.72,29.9,11.44
11.73,29.93,7.79
11.75,29.93,6.1
11.77,30.03,5.28
11.78,30,2.17
11.8,30,2.18
11.82,29.93,7.8
11.83,29.97,5.84
11.85,30.03,1.9
11.87,29.93,9.5
11.88,30,7.28
11.9,29.97,5.85
11.92,29.97,2.47
11.93,30.03,1.91
11.95,30,7.29
11.97,29.9,8.1
11.98,29.86,10.07
12,29.97,4.18
12.02,30,3.91
12.03,29.97,9.27
12.05,30.03,0.25
12.07,30,5.61
12.08,30.03,0.25
12.1,29.9,14.9
12.12,29.9,14.9
12.13,29.93,14.62
12.15,30.03,3.63
12.17,30.1,0
12.18,30,5.61
12.2,29.97,5.88
12.22,30,2.23
12.23,29.93,9.55
12.25,29.97,7.58
12.27,30,9.01
12.28,30.03,8.71
12.3,29.97,5.88
12.32,30.03,3.64
12.33,30,9.01
12.35,29.97,4.19
12.37,29.97,9.28
12.38,30,7.32
12.4,30.07,1.67
12.42,29.97,12.65
12.43,29.93,12.93
12.45,30,7.31
12.47,30,0.53
12.48,30,3.92
12.5,30.03,5.33
12.52,30,9
12.53,30.03,5.33
12.55,30,7.3
12.57,30.03,3.62
12.58,29.97,9.26
12.6,30.07,5.05
12.62,30,3.9
12.63,30.03,7.01
12.65,29.97,12.63
12.67,30.07,5.03
12.68,30.1,3.07
12.7,30.07,5.02
12.72,29.93,7.8
12.73,30.07,3.32
12.75,30.1,3.06
12.77,30,5.55
12.78,29.93,11.19
12.8,30.1,0
12.82,30.07,3.31
12.83,30.07,5
12.85,30.03,5.26
12.87,30,10.61
12.88,30.07,6.66
12.9,30.07,1.58
12.92,30,12.29
12.93,30,7.21
12.95,30.07,1.57
12.97,30.07,3.26
12.98,29.93,12.83
13,30.07,4.95
13.02,30.03,3.52
13.03,30,10.57
13.05,30.03,5.21
13.07,30.03,10.28
13.08,30.03,3.5
13.1,30.07,3.23
13.12,30,5.47
13.13,30,12.25
13.15,30.07,3.22
13.17,30.07,4.91
13.18,30.1,1.25
13.2,30.07,6.57
13.22,30.1,4.61
13.23,30.07,1.48
13.25,29.97,12.46
13.27,30.1,1.22
13.28,30.14,0
13.3,30.03,5.13
13.32,30.03,10.2
13.33,30.07,6.52
13.35,30.07,9.91
13.37,30.03,3.39
13.38,29.97,12.41
13.4,30.03,3.39
13.42,30.03,6.78
13.43,30.07,4.81
13.45,29.97,7.32
13.47,30.07,1.41
13.48,30.1,2.85
13.5,29.93,10.97
13.52,30.03,5.07
13.53,30.07,6.47
13.55,30.07,3.09
13.57,30.1,1.13
13.58,30.07,3.08
13.6,30.03,5.04
13.62,30.07,6.44
13.63,30.03,10.1
13.65,30,5.29
13.67,30.07,4.74
13.68,30.03,6.7
13.7,30.07,6.41
13.72,30.07,0
13.73,30.03,3.29
13.75,29.97,8.94
13.77,30.1,2.77
13.78,30.14,0
13.8,30.03,6.67
13.82,30.1,1.05
13.83,30.1,1.05
13.85,30.1,0
13.87,29.93,14.24
13.88,30.07,4.68
13.9,30,8.62
13.92,30,6.92
13.93,30.07,1.27
13.95,30.07,1.27
13.97,30.07,2.97
13.98,29.93,12.53
14,30.07,2.96
14.02,30.17,0
14.03,30.07,8.02
14.05,30,6.88
14.07,29.93,12.5
14.08,30.07,4.63
14.1,30.03,6.59
14.12,30.1,0.97
14.13,29.97,7.13
14.15,30.03,3.18
14.17,30.03,6.57
14.18,30.07,4.6
14.2,30.07,2.91
14.22,30,10.22
14.23,30.07,2.9
14.25,30.03,4.86
14.27,30.14,0
14.28,30.03,4.85
14.3,30,5.12
14.32,30,15.28
14.33,30.03,6.52
14.35,30.07,1.16
14.37,30.14,0
14.38,30,8.49
14.4,30.03,4.81
14.42,30.07,1.14
14.43,30.07,0
14.45,30.1,0.88
14.47,30.1,2.57
14.48,30.14,0
14.5,30.03,4.78
14.52,30.03,6.47
14.53,30.07,6.18
14.55,30.03,1.37
14.57,30.17,0
14.58,30.03,11.52
14.6,30.1,2.52
14.62,30.07,0
14.63,30.1,2.51
14.65,30.07,4.45
14.67,30,6.7
14.68,30,6.7
14.7,30,8.39
14.72,30.07,2.75
14.73,30.14,0.5
14.75,30.1,0.78
14.77,30.03,9.77
14.78,30.07,7.79
14.8,30.14,2.15
14.82,30,4.94
14.83,30.1,4.11
14.85,30,11.7
14.87,30,13.39
14.88,30,4.91
14.9,30.07,0
14.92,30.03,0
14.93,30.1,0
14.95,30.1,0
14.97,30.07,2.66
14.98,30,6.6
15,30.07,0.95
15.02,30.1,0.69
15.03,30.03,4.61
15.05,30.1,0.68
15.07,30.07,4.32
15.08,30.1,0.67
15.1,30.07,5.99
15.12,30.07,9.38
15.13,30.03,4.56
15.15,30.07,0
15.17,30.03,4.56
15.18,30,9.91
15.2,30.03,6.24
15.22,30.14,0
15.23,30,8.21
15.25,30,6.51
15.27,30.1,0.61
15.28,30,4.8
15.3,29.97,5.07
15.32,30.07,2.56
15.33,30.07,7.63
15.35,30.1,2.28
