0.02,89.02,100.87
0.03,89.20,87.73
0.05,89.09,91.28
0.07,89.16,93.43
0.08,89.09,94.66
0.10,89.20,86.20
0.12,89.20,90.98
0.13,89.20,93.70
0.15,89.23,89.93
0.17,89.27,94.43
0.18,89.47,95.48
0.20,89.51,85.49
0.22,89.65,91.21
0.23,89.75,82.73
0.25,89.82,82.80
0.27,89.82,95.81
0.28,89.89,93.80
0.30,89.99,85.29
0.32,90.06,97.77
0.33,90.20,88.98
0.35,90.23,93.41
0.37,90.47,81.72
0.38,90.51,79.95
0.40,90.65,77.33
0.42,90.54,91.14
0.43,90.75,90.04
0.45,90.89,81.22
0.47,90.99,87.14
0.48,91.16,71.81
0.50,91.27,73.58
0.52,91.27,86.52
0.53,91.27,80.83
0.55,91.27,91.71
0.57,91.51,77.88
0.58,91.54,84.32
0.60,91.34,109.25
0.62,91.72,77.72
0.63,91.61,85.28
0.65,91.54,100.84
0.67,91.68,85.74
0.68,91.58,99.50
0.70,91.78,83.83
0.72,91.78,82.26
0.73,91.78,86.90
0.75,91.75,91.81
0.77,91.82,95.88
0.78,91.85,96.10
0.80,91.85,94.51
0.82,91.92,88.23
0.83,92.03,94.09
0.85,92.03,96.64
0.87,92.16,96.02
0.88,92.09,94.96
0.90,92.23,96.39
0.92,92.34,89.82
0.93,92.47,89.16
0.95,92.47,97.90
0.97,92.54,87.43
0.98,92.65,89.12
1.00,92.82,77.82
1.02,92.82,84.46
1.03,92.85,92.90
1.05,92.99,94.28
1.07,93.20,78.54
1.08,93.27,80.47
1.10,93.23,81.16
1.12,93.27,95.79
1.13,93.23,98.53
1.15,93.58,77.51
1.17,93.54,94.75
1.18,93.65,86.02
1.20,93.72,89.98
1.22,93.75,92.16
1.23,93.92,86.99
1.25,94.10,73.55
1.27,93.99,89.24
1.28,94.13,92.62
1.30,94.34,83.02
1.32,94.37,78.93
1.33,94.37,83.42
1.35,94.44,89.42
1.37,94.68,69.16
1.38,94.62,82.46
1.40,94.68,92.60
1.42,94.72,78.14
1.43,94.72,84.66
1.45,95.03,72.11
1.47,95.00,80.97
1.48,95.06,80.72
1.50,95.13,76.32
1.52,95.31,77.29
1.53,95.27,75.79
1.55,95.38,93.88
1.57,95.38,83.79
1.58,95.51,72.61
1.60,95.38,86.42
1.62,95.58,76.73
1.63,95.69,84.46
1.65,95.86,66.75
1.67,95.89,72.94
1.68,95.72,84.94
1.70,95.76,86.97
1.72,95.89,84.05
1.73,96.07,82.90
1.75,96.00,83.70
1.77,96.38,64.28
1.78,96.24,71.85
1.80,96.27,78.01
1.82,96.17,93.58
1.83,96.48,80.93
1.85,96.41,87.91
1.87,96.55,66.29
1.88,96.65,67.74
1.90,96.65,76.23
1.92,96.90,55.81
1.93,96.83,73.15
1.95,97.00,61.59
1.97,96.93,66.47
1.98,97.00,66.11
2.00,97.03,70.16
2.02,97.10,73.93
2.03,97.07,78.53
2.05,97.21,67.23
2.07,97.24,62.96
2.08,97.31,66.72
2.10,97.31,77.25
2.12,97.38,64.44
2.13,97.48,67.90
2.15,97.48,70.13
2.17,97.59,67.36
2.18,97.62,63.09
2.20,97.69,66.82
2.22,97.79,66.11
2.23,97.66,67.38
2.25,97.79,58.11
2.27,97.90,63.64
2.28,97.86,64.05
2.30,97.90,65.97
2.32,98.07,60.56
2.33,98.00,71.59
2.35,97.90,74.63
2.37,98.00,73.92
2.38,98.17,64.36
2.40,98.07,71.52
2.42,98.21,72.59
2.43,98.42,52.36
2.45,98.35,59.24
2.47,98.38,63.20
2.48,98.35,67.74
2.50,98.52,62.29
2.52,98.49,58.52
2.53,98.45,69.25
2.55,98.66,61.46
2.57,98.62,61.81
2.58,98.66,55.40
2.60,98.73,52.86
2.62,98.83,66.63
2.63,98.83,58.39
2.65,98.87,58.18
2.67,98.80,58.81
2.68,98.80,67.18
2.70,98.87,58.40
2.72,99.01,65.65
2.73,98.90,70.70
2.75,99.11,56.64
2.77,99.01,65.83
2.78,99.01,72.11
2.80,99.01,72.17
2.82,99.25,51.61
2.83,99.11,65.21
2.85,99.18,62.64
2.87,99.11,67.39
2.88,99.21,72.85
2.90,99.18,71.08
2.92,99.28,64.06
2.93,99.42,52.63
2.95,99.32,63.87
2.97,99.45,64.86
2.98,99.39,63.37
3.00,99.32,72.27
3.02,99.49,56.40
3.03,99.45,60.85
3.05,99.52,60.33
3.07,99.63,51.23
3.08,99.80,49.85
3.10,99.70,50.70
3.12,99.77,46.02
3.13,99.56,68.47
3.15,99.56,68.49
3.17,99.84,51.75
3.18,99.84,57.99
3.20,99.77,64.78
3.22,99.80,64.52
3.23,99.94,48.89
3.25,99.73,63.02
3.27,99.90,57.48
3.28,99.84,64.27
3.30,99.87,61.92
3.32,100.04,54.32
3.33,99.90,57.50
3.35,99.97,59.03
3.37,99.94,67.61
3.38,100.08,49.88
3.40,100.08,54.03
3.42,100.11,49.60
3.43,100.04,60.54
3.45,100.18,53.18
3.47,100.28,44.06
3.48,100.22,46.65
3.50,100.15,51.36
3.52,100.18,53.14
3.53,100.18,55.21
3.55,100.32,52.01
3.57,100.28,56.43
3.58,100.32,49.90
3.60,100.35,49.60
3.62,100.35,49.58
3.63,100.42,44.85
3.65,100.32,64.36
3.67,100.25,71.11
3.68,100.53,43.96
3.70,100.35,61.93
3.72,100.42,55.12
3.73,100.35,55.65
3.75,100.46,52.71
3.77,100.42,48.82
3.78,100.56,51.82
3.80,100.49,50.27
3.82,100.53,56.20
3.83,100.56,41.35
3.85,100.42,50.75
3.87,100.53,51.95
3.88,100.67,46.66
3.90,100.63,42.75
3.92,100.53,53.93
3.93,100.56,59.84
3.95,100.56,57.73
3.97,100.56,53.54
3.98,100.67,48.51
4.00,100.63,61.22
4.02,100.77,47.59
4.03,100.91,38.14
4.05,100.63,52.77
4.07,100.60,53.00
4.08,100.70,43.83
4.10,100.63,50.58
4.12,100.77,47.35
4.13,100.84,42.60
4.15,100.77,45.19
4.17,100.56,65.49
4.18,100.73,49.53
4.20,100.73,51.56
4.22,100.77,51.24
4.23,100.84,48.55
4.25,100.80,48.78
4.27,100.80,48.73
4.28,100.73,53.40
4.30,100.77,53.06
4.32,100.73,42.92
4.33,100.80,48.55
4.35,100.77,50.86
4.37,100.77,50.81
4.38,100.94,39.00
4.40,100.91,47.52
4.42,100.70,53.28
